product_id,name,description,category
2804312093,"DU Urinal Durastyle, Zulauf von hinten f.Netzanschluss, o.Fliege, weiß, HYG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Netzanschluss, Spülrand: offen, Spülform: Absauger, Position Zulauf: Hinten, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2804312097,"DU Urinal Durastyle, Zulauf von hinten f.Netzanschluss, m.Fliege, weiß, HYG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Netzanschluss, Spülrand: offen, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2806300000,"DU Urinal DuraStyle, Zulauf von hinten rimless, ohne Fliege, weiß","Duravit DuraStyle Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. Geruchsverschluss, Inkl. Spüldüse, Anschlussmaß Wasseranschluss: 1/2""",Keramik
28063000001,"DU Urinal DuraStyle, Zulauf von hinten rimless, ohne Fliege, weiß WG","Duravit DuraStyle Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. Geruchsverschluss, Inkl. Spüldüse, Anschlussmaß Wasseranschluss: 1/2""",Keramik
2806300007,"DU Urinal DuraStyle, Zulauf von hinten rimless, mit Fliege, weiß","Duravit DuraStyle Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. Geruchsverschluss, Inkl. Spüldüse, Anschlussmaß Wasseranschluss: 1/2""",Keramik
28063000071,"DU Urinal DuraStyle, Zulauf von hinten rimless, mit Fliege, weiß WG","Duravit DuraStyle Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. Geruchsverschluss, Inkl. Spüldüse, Anschlussmaß Wasseranschluss: 1/2""",Keramik
2806302000,"DU Urinal DuraStyle, Zulauf von hinten rimless, ohne Fliege, weiß, HYG","Duravit DuraStyle Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. Geruchsverschluss, Inkl. Spüldüse, Anschlussmaß Wasseranschluss: 1/2""",Keramik
2806302007,"DU Urinal DuraStyle, Zulauf von hinten rimless, mit Fliege, weiß, HYG","Duravit DuraStyle Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. Geruchsverschluss, Inkl. Spüldüse, Anschlussmaß Wasseranschluss: 1/2""",Keramik
2806310000,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Batt., o.Fliege, weiß","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
28063100001,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Batt., o.Fliege, weiß WG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2806310007,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Batt., m.Fliege, weiß","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
28063100071,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Batt., m.Fliege, weiß WG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2806310093,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Netz, o.Fliege, weiß","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
28063100931,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Netz, o.Fliege, weiß WG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2806310097,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Netz, m.Fliege, weiß","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2806312000,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Batt., o.Fliege, weiß, HYG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Verdrängung, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2806312007,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Batt., m.Fliege, weiß, HYG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2806312093,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Netz, o.Fliege, weiß, HYG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2806312097,"DU Urinal Durastyle, Zulauf von hinten rimless, f.Netz, m.Fliege, weiß, HYG","Duravit DuraStyle Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Verdrängung, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Zulauf-Set, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung, Inkl. Geruchsverschluss, Inkl. Spüldüse",Keramik
2808300000,"DU Urinal DuraStyle Dry, wasserlos Abg.waagr., GV, ohne Fliege, weiß","Duravit DuraStyle Wasserloses Urinal, Weiß Hochglanz, Wasserlos, Inkl. Befestigungsmaterial",Keramik
2808300007,"DU Urinal DuraStyle Dry, wasserlos Abg.waagr., GV, mit Fliege, weiß","Duravit DuraStyle Wasserloses Urinal, Weiß Hochglanz, Wasserlos, Zielfliege, Inkl. Befestigungsmaterial",Keramik
2808302000,"DU Urinal DuraStyle Dry, wasserlos Abg.waagr.,GV,ohne Fliege,weiß,HYG","Duravit DuraStyle Wasserloses Urinal, Weiß Hochglanz, HygieneGlaze, Wasserlos, Inkl. Befestigungsmaterial",Keramik
2808302007,"DU Urinal DuraStyle Dry, wasserlos Abg.waagr.,GV,mit Fliege,weiß,HYG","Duravit DuraStyle Wasserloses Urinal, Weiß Hochglanz, HygieneGlaze, Wasserlos, Zielfliege, Inkl. Befestigungsmaterial",Keramik
2809300000,"DU Urinal ME by Starck, Zulauf v.hinten rimless, ohne Fliege, weiß","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
28093000001,"DU Urinal ME by Starck, Zulauf v.hinten rimless, ohne Fliege, weiß WonderGliss","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Spüldüse, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang",Keramik
2809300007,"DU Urinal ME by Starck, Zulauf v.hinten rimless, mit Fliege, weiß","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
2809302000,"DU Urinal ME by Starck, Zulauf v.hinten rimless, ohne Fliege, weiß HygieneGlaze","Duravit ME by Starck Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
2809302007,"DU Urinal ME by Starck, Zulauf v.hinten rimless, mit Fliege, weiß HygieneGlaze","Duravit ME by Starck Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
2809310000,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Batt., o.Fliege, weiß","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
28093100001,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Batt., o.Fliege, weiß WG","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2809310007,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Batt., m.Fliege, weiß","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2809310093,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Netz, o.Fliege, weiß","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
28093100931,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Netz, o.Fliege, weiß WG","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2809310097,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Netz, m.Fliege, weiß","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
28093100971,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Netz, m.Fliege, weiß WG","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2809312000,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Batt., o.Fliege, weiß HyG","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2809312007,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Batt., m.Fliege, weiß HyG","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Batterieanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2809312093,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Netz, o.Fliege, weiß HyG","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2809312097,"DU Urinal ME by Starck, Zulauf v.hinten rimless, f.Netz, m.Fliege, weiß HyG","Duravit ME by Starck Elektronisches Urinal, Weiß Hochglanz, HygieneGlaze, Elektronische Steuerung: Netzanschluss, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Hinten, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang, Inkl. elektr. Steuerung",Keramik
2812300000,"DU Urinal Rimless ME by Starck, weiß Abgang waagrecht, Ausführung f. Deckel","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Absauger/Siphon Jet, Spülform: Absauger, Position Zulauf: Hinten, Ausführung für Deckel, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
28123000001,"DU Urinal Rimless ME by Starck, weiß Abgang waagrecht,Ausf. f. Deckel, WG","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Absauger/Siphon Jet, Spülform: Absauger, Position Zulauf: Hinten, Ausführung für Deckel, Verdeckter Zulauf, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang",Keramik
2812300007,"DU Urinal Rimless ME by Starck, weiß Abgang waagr.,Ausf.f.Deckel,m.Fliege","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Absauger/Siphon Jet, Spülform: Absauger, Position Zulauf: Hinten, Ausführung für Deckel, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
28123000071,"DU Urinal Rimless ME by Starck, weiß Abg.waagr.,Ausf.f.Deckel,m.Fliege,WG","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülprinzip: Absauger/Siphon Jet, Spülform: Absauger, Position Zulauf: Hinten, Ausführung für Deckel, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang",Keramik
2812302000,"DU Urinal Rimless ME by Starck, weiß Abgang waagrecht, Ausf.f.Deckel, HYG","Duravit ME by Starck Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülprinzip: Absauger/Siphon Jet, Spülform: Absauger, Position Zulauf: Hinten, Ausführung für Deckel, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
2812302007,"DU Urinal Rimless ME by Starck, weiß Abg.waagr.,Ausf.f.Deckel,HYG,m.Fliege","Duravit ME by Starck Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülprinzip: Absauger/Siphon Jet, Spülform: Absauger, Position Zulauf: Hinten, Ausführung für Deckel, Zielfliege, Verdeckter Zulauf, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
2814300000,"DU Urinal ME by Starck wasserlos, weiß Abgang horizontal, Geruchsverschluß","Duravit ME by Starck Wasserloses Urinal, Weiß Hochglanz, Wasserlos, Inkl. Befestigungsmaterial",Keramik
2814300007,"DU Urinal ME by Starck wasserlos, weiß Abg.horiz, Geruchsverschluß, m.Fliege","Duravit ME by Starck Wasserloses Urinal, Weiß Hochglanz, Wasserlos, Zielfliege, Inkl. Befestigungsmaterial",Keramik
2814302000,"DU Urinal ME by Starck wasserlos, weiß Abg.horiz, Geruchsverschluß, HyG","Duravit ME by Starck Wasserloses Urinal, Weiß Hochglanz, HygieneGlaze, Wasserlos, Inkl. Befestigungsmaterial",Keramik
2814302007,"DU Urinal ME by Starck wasserlos, weiß Abg.horiz,Geruchsverschluß,HyG,m.Fliege","Duravit ME by Starck Wasserloses Urinal, Weiß Hochglanz, HygieneGlaze, Wasserlos, Zielfliege, Inkl. Befestigungsmaterial",Keramik
2815300000,"DU Urinal ME by Starck rimless, weiß Zulauf von oben","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Oben, Inkl. Befestigungsmaterial, Abgang: waagerecht, senkrecht, Verdeckter Abgang",Keramik
28153000001,"DU Urinal ME by Starck rimless, weiß Zulauf von oben, WG","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Oben, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang",Keramik
28153000071,"DU Urinal ME by Starck rimless, weiß Zulauf von oben, mit Fliege, WG","Duravit ME by Starck Urinal, Weiß Hochglanz, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Oben, Zielfliege, Inkl. Befestigungsmaterial, WonderGliss, Abgang: waagerecht, Verdeckter Abgang",Keramik
2815302000,"DU Urinal ME by Starck rimless, weiß Zulauf von oben, HyG","Duravit ME by Starck Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Oben, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
2815302007,"DU Urinal ME by Starck rimless, weiß Zulauf von oben, HyG, mit Fliege","Duravit ME by Starck Urinal, Weiß Hochglanz, HygieneGlaze, Spülrand: rimless, Spülform: Absauger, Position Zulauf: Oben, Zielfliege, Inkl. Befestigungsmaterial, Abgang: waagerecht, Verdeckter Abgang",Keramik
41840900A1,"DU Stand-WC Set Duravit No.1, Weiß Tiefspüler, inkl.WC-Sitz m.Absenkautom.","Duravit Duravit No.1 WC-Set bodenstehend, Stand WC: 2184090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Spülwassermenge: 4,5 l, WC-Sitz: 0020790000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik",Keramik
42000900A1,"DU WWC-Set Starck 3, Tiefspüler weiß inkl. WC-Sitz mit Absenkautomatik","Duravit Starck 3 WC-Set wandhängend, Wand WC: 2200090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: geschlossen, Abgang waagerecht, Spülwassermenge: 4,5 l, WC-Sitz: 0063890000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 401 x 450 x 565 mm",Keramik
42250900A1,"DU WWC-Set Starck 3, Tiefspüler DuraFix weiß, inkl. WC-Sitz mit Absenkautomatik","Duravit Starck 3 WC-Set wandhängend, Wand WC: 2225090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: geschlossen, Abgang waagerecht, Verdeckte Befestigung, Spülwassermenge: 4,5 l, WC-Sitz: 0063890000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 401 x 450 x 565 mm",Keramik
45270900A1,"DU WWC-Set Starck 3, rimless, Durafix TS,weiß, inkl.WC-Sitz m.Absenkautomatik","Duravit Starck 3 WC-Set wandhängend, Wand WC: 2527090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Verdeckte Befestigung, Spülwassermenge: 4,5 l, WC-Sitz: 0063890000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 401 x 450 x 565 mm",Keramik
45270900A11,"DU Wand-WC Set Starck 3, rimless, Weiß Tiefspüler, Durafix u.WC-Sitz m.Absenk.","Duravit Starck 3 WC-Set wandhängend, Wand WC: 25270900001, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Verdeckte Befestigung, WonderGliss, Spülwassermenge: 4,5 l, WC-Sitz: 0063890000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 400 x 450 x 565 mm",Keramik
45290900A1,"DU WWC-Set ME by Starck,rimless,Durafix TS,weiß,inkl.WC-Sitz m.Absenkautomatik","Duravit ME by Starck WC-Set wandhängend, Wand WC: 2529090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Verdeckte Befestigung, Spülwassermenge: 4,5 l, WC-Sitz: 0020090000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 400 x 455 x 590 mm",Keramik
45290900A11,"DU Wand-WC Set ME by Starck riml.,Weiß Tiefsp.,Durafix u. Sitz m.Absenk.,WGL","Duravit ME by Starck WC-Set wandhängend, Wand WC: 25290900001, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Verdeckte Befestigung, WonderGliss, Spülwassermenge: 4,5 l, WC-Sitz: 0020090000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 400 x 455 x 590 mm",Keramik
45300900A1,"DU WWC-Set ME by Starck,rimless,Durafix TS, weiß, inkl. WC-Sitz mit Absenkautom.","Duravit ME by Starck WC-Set wandhängend, Wand WC: 2530090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Verdeckte Befestigung, Spülwassermenge: 4,5 l, WC-Sitz: 0020190000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 400 x 445 x 520 mm",Keramik
45510900A1,"DU WWC-Set DuraStyle, rimless, Durafix TS,weiß, inkl.WC-Sitz m.Absenkautomatik","Duravit DuraStyle WC-Set wandhängend, Wand WC: 2551090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Verdeckte Befestigung, Spülwassermenge: 4,5 l, WC-Sitz: 0063790000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 401 x 430 x 565 mm",Keramik
45510900A11,"DU Wand-WC Set DuraStyle Weiß, rimless Tiefspüler inkl.WC-Sitz m.Absenkautom.","Duravit DuraStyle WC-Set wandhängend, Wand WC: 25510900001, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: rimless, Abgang waagerecht, Verdeckte Befestigung, WonderGliss, Spülwassermenge: 4,5 l, WC-Sitz: 0063790000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 400 x 430 x 565 mm",Keramik
45520900A1,"DU WWC-Set DuraStyle, Tiefsp. Durafix weiß, inkl.WC-Sitz m.Absenkautomatik","Duravit DuraStyle WC-Set wandhängend, Wand WC: 2552090000, Farbe Weiß Hochglanz, Tiefspüler, Spülrand: geschlossen, Abgang waagerecht, Verdeckte Befestigung, Spülwassermenge: 4,5 l, WC-Sitz: 0063790000, Farbe Deckel: Weiß Hochglanz, Sitzgarnitur abnehmbar, Absenkautomatik, Kartonabmessungen: 401 x 430 x 565 mm",Keramik
